source_file,scenario_id,experiment,repeat_number,status,pipeline,num_entities,num_cores,num_variables,layers,steps,learning_rate,mixer_type,init_strategy,init_gamma,init_beta,random_seed,top_k,penalty,penalty_multiplier,weight_distribution,qubit_max,sorting_strategy,energy,brute_force_energy,feasible,optimal,optimality_gap,solve_time_ms,max_probability,convergence_iterations_to_final_tol,max_subqubo_convergence_iterations_to_final_tol,num_sub_qubos,all_sub_qubos_feasible,load_imbalance,recorded_sa_energy,recorded_sa_gap
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.8,B4X,1,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,3320.5148590000135,0.08325681768839494,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.8,B4X,2,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,3298.9752910002608,0.08325681768839494,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.8,B4X,3,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,3348.9268779999293,0.08325681768839494,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.8,B4X,4,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,3245.9380260002035,0.08325681768839494,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.8,B4X,5,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,3197.2085120000884,0.08325681768839494,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.9,B4X,1,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,3284.0486740001325,0.07679701382788673,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.9,B4X,2,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,3147.5202159999753,0.07679701382788673,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.9,B4X,3,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,3151.7900499998177,0.07679701382788673,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.9,B4X,4,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,3108.663075000095,0.07679701382788673,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.9,B4X,5,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,3082.7748530000463,0.07679701382788673,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.1,B4XY,1,success,default,4,2,8,1,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1217.6186430001508,0.06264936633830091,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.1,B4XY,2,success,default,4,2,8,1,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1290.5447519997324,0.06264936633830091,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.1,B4XY,3,success,default,4,2,8,1,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1199.9118779999662,0.06264936633830091,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.1,B4XY,4,success,default,4,2,8,1,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1170.260393999797,0.06264936633830091,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.1,B4XY,5,success,default,4,2,8,1,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1266.5041649997875,0.06264936633830091,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.2,B4XY,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1766.6639419999228,0.06299326136562541,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.2,B4XY,2,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1775.4605989998709,0.06299326136562541,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.2,B4XY,3,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1812.867076999737,0.06299326136562541,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.2,B4XY,4,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1781.3010179997946,0.06299326136562541,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.2,B4XY,5,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1857.2831360002056,0.06299326136562541,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.3,B4XY,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2449.3582200002493,0.09174186078484849,73,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.3,B4XY,2,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2420.6657200002155,0.09174186078484849,73,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.3,B4XY,3,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2421.95587399965,0.09174186078484849,73,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.3,B4XY,4,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2494.0328200000295,0.09174186078484849,73,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4XY.3,B4XY,5,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2476.5784450000865,0.09174186078484849,73,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.1,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.28,,,8,COUPLING_DESCENDING,-1.6198000000000001,-1.6198000000000001,True,True,0.0,2235.736081000141,0.09104417314795597,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.2,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.56,,,8,COUPLING_DESCENDING,-2.7398000000000007,-2.7398000000000007,True,True,0.0,2330.6567579998045,0.08227358468033577,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.3,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.31,,,8,COUPLING_DESCENDING,-1.7398000000000002,-1.7398000000000002,True,True,0.0,2163.4550049998325,0.0906428336360383,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.4,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.62,,,8,COUPLING_DESCENDING,-2.9798,-2.9798,True,True,0.0,2273.5680290002165,0.08184238630634458,98,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.5,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.3,,,8,COUPLING_DESCENDING,-1.6998,-1.6998,True,True,0.0,2238.5940399999527,0.09067777933339383,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.6,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.6,,,8,COUPLING_DESCENDING,-2.8998,-2.8998,True,True,0.0,2277.9435739998917,0.08184838334941417,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.7,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.28,,,8,COUPLING_DESCENDING,-1.6198000000000001,-1.6198000000000001,True,True,0.0,2245.955243000026,0.09095787457891664,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.8,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.56,,,8,COUPLING_DESCENDING,-2.7398000000000002,-2.7398000000000002,True,True,0.0,2217.5473540000894,0.08217456116924256,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.9,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.33,,,8,COUPLING_DESCENDING,-1.8200000000000003,-1.8200000000000003,True,True,0.0,2175.4365420001704,0.0901833876447981,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.10,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.66,,,8,COUPLING_DESCENDING,-3.14,-3.14,True,True,0.0,2244.088477000332,0.08157753975999373,96,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.11,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.3,,,8,COUPLING_DESCENDING,-1.7,-1.7,True,True,0.0,2317.193366000083,0.09073996011414143,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.12,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.6,,,8,COUPLING_DESCENDING,-2.8999999999999995,-2.8999999999999995,True,True,0.0,2329.6853950000695,0.08186482691532998,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.13,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.32,,,8,COUPLING_DESCENDING,-1.7800000000000002,-1.7800000000000002,True,True,0.0,2176.7043370000465,0.09033164780079198,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.14,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.64,,,8,COUPLING_DESCENDING,-3.0600000000000005,-3.0600000000000005,True,True,0.0,2310.5633360000866,0.08160990921030986,97,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.15,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.28,,,8,COUPLING_DESCENDING,-1.6192000000000002,-1.6192000000000002,True,True,0.0,2305.465178999839,0.09090135614555382,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.16,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.56,,,8,COUPLING_DESCENDING,-2.7392000000000003,-2.7392000000000003,True,True,0.0,2295.6779189998997,0.08221770455350225,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.17,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.3,,,8,COUPLING_DESCENDING,-1.6968,-1.6968,True,True,0.0,2223.1825119997666,0.09005526739882301,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.18,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.6,,,8,COUPLING_DESCENDING,-2.8968000000000003,-2.8968000000000003,True,True,0.0,2329.7928160000083,0.08165212441070142,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.19,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.29,,,8,COUPLING_DESCENDING,-1.6598,-1.6598,True,True,0.0,2222.085538000101,0.09080001580648525,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.20,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.58,,,8,COUPLING_DESCENDING,-2.8198,-2.8198,True,True,0.0,2300.9974649999094,0.08194153399111728,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.21,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.55,,,8,COUPLING_DESCENDING,-2.695,-2.695,True,True,0.0,2260.357328000282,0.08877426109051333,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.22,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.1,,,8,COUPLING_DESCENDING,-4.8950000000000005,-4.8950000000000005,True,True,0.0,2307.1069739999075,0.08059429065981429,77,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.23,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.6,,,8,COUPLING_DESCENDING,-2.88,-2.88,True,True,0.0,2221.148415999778,0.08919691443333658,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.24,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.2,,,8,COUPLING_DESCENDING,-5.279999999999999,-5.279999999999999,True,True,0.0,2278.0746840003303,0.08016299569692376,79,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.25,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.48,,,8,COUPLING_DESCENDING,-2.4192,-2.4192,True,True,0.0,2246.675876000154,0.08785007325840424,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.26,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.96,,,8,COUPLING_DESCENDING,-4.3392,-4.3392,True,True,0.0,2263.687708999896,0.08023578322718693,81,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.27,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.52,,,8,COUPLING_DESCENDING,-2.5792,-2.5792,True,True,0.0,2272.480665999865,0.08844360112447865,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.28,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.04,,,8,COUPLING_DESCENDING,-4.6592,-4.6592,True,True,0.0,2322.3962629999733,0.08072457766831162,77,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.29,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.64,,,8,COUPLING_DESCENDING,-3.0208,-3.0208,True,True,0.0,2242.4820920000457,0.08875669050287893,98,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.30,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.28,,,8,COUPLING_DESCENDING,-5.5808,-5.5808,True,True,0.0,2297.9242559999875,0.07931895870498915,84,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.31,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.46,,,8,COUPLING_DESCENDING,-2.3368,-2.3368,True,True,0.0,2291.405295000004,0.08943302590686181,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.32,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.92,,,8,COUPLING_DESCENDING,-4.1768,-4.1768,True,True,0.0,2284.9567449998176,0.08117738164413123,83,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.33,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.58,,,8,COUPLING_DESCENDING,-2.8071999999999995,-2.8071999999999995,True,True,0.0,2201.47529399992,0.09004875974690797,99,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.34,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.16,,,8,COUPLING_DESCENDING,-5.127199999999999,-5.127199999999999,True,True,0.0,2309.2361619997064,0.08085591902334888,75,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.35,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.5,,,8,COUPLING_DESCENDING,-2.5,-2.5,True,True,0.0,2248.091320000185,0.0889374680650599,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.36,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.0,,,8,COUPLING_DESCENDING,-4.5,-4.5,True,True,0.0,2159.607632999723,0.08110336177970749,72,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.37,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.62,,,8,COUPLING_DESCENDING,-2.9512,-2.9512,True,True,0.0,2283.5789109999496,0.08970037443064095,98,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.38,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.24,,,8,COUPLING_DESCENDING,-5.4312000000000005,-5.4312000000000005,True,True,0.0,2259.2048449996582,0.08010532421542288,79,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.39,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.54,,,8,COUPLING_DESCENDING,-2.6567999999999996,-2.6567999999999996,True,True,0.0,2219.786130999637,0.09009338020080833,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,C2.40,C2,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,1.08,,,8,COUPLING_DESCENDING,-4.8168,-4.8168,True,True,0.0,2199.5414870002605,0.08135081111650802,73,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.1,D1,1,success,default,2,2,4,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-10.5,-10.5,True,True,0.0,877.040106000095,0.25108786849916254,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.1,D1,2,success,default,2,2,4,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-10.5,-10.5,True,True,0.0,896.7506789999788,0.25108786849916254,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.1,D1,3,success,default,2,2,4,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-10.5,-10.5,True,True,0.0,929.8420820000501,0.25108786849916254,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.1,D1,4,success,default,2,2,4,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-10.5,-10.5,True,True,0.0,860.2561939997031,0.25108786849916254,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.1,D1,5,success,default,2,2,4,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-10.5,-10.5,True,True,0.0,916.7574309999509,0.25108786849916254,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.2,D1,1,success,default,3,2,6,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-15.444444444444446,-15.444444444444446,True,True,0.0,1259.9530460001915,0.12559750288174026,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.2,D1,2,success,default,3,2,6,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-15.444444444444446,-15.444444444444446,True,True,0.0,1247.2031960001004,0.12559750288174026,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.2,D1,3,success,default,3,2,6,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-15.444444444444446,-15.444444444444446,True,True,0.0,1278.0194420001862,0.12559750288174026,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.2,D1,4,success,default,3,2,6,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-15.444444444444446,-15.444444444444446,True,True,0.0,1319.59813200001,0.12559750288174026,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.2,D1,5,success,default,3,2,6,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-15.444444444444446,-15.444444444444446,True,True,0.0,1293.26395399994,0.12559750288174026,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.3,D1,1,success,iterative,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2392.846000999725,,,7,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.3,D1,2,success,iterative,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2469.6184730000823,,,7,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.3,D1,3,success,iterative,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2290.229917000488,,,7,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.3,D1,4,success,iterative,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2374.668193999696,,,7,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.3,D1,5,success,iterative,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2479.2839540004934,,,7,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.4,D1,1,success,iterative,5,2,10,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-25.479999999999997,-25.480000000000004,True,True,0.0,2809.8971690001235,,,6,2,True,0.20000000000000007,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.4,D1,2,success,iterative,5,2,10,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-25.479999999999997,-25.480000000000004,True,True,0.0,2825.7477679999283,,,6,2,True,0.20000000000000007,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.4,D1,3,success,iterative,5,2,10,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-25.479999999999997,-25.480000000000004,True,True,0.0,2864.477131000058,,,6,2,True,0.20000000000000007,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.4,D1,4,success,iterative,5,2,10,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-25.479999999999997,-25.480000000000004,True,True,0.0,2865.9940259994983,,,6,2,True,0.20000000000000007,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.4,D1,5,success,iterative,5,2,10,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-25.479999999999997,-25.480000000000004,True,True,0.0,2979.3781539997326,,,6,2,True,0.20000000000000007,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.5,D1,1,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-30.500000000000007,-30.500000000000007,True,True,0.0,3295.9187340002245,,,4,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.5,D1,2,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-30.500000000000007,-30.500000000000007,True,True,0.0,3277.1765859997686,,,4,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.5,D1,3,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-30.500000000000007,-30.500000000000007,True,True,0.0,3258.9587770003163,,,4,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.5,D1,4,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-30.500000000000007,-30.500000000000007,True,True,0.0,3238.7524140003734,,,4,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.5,D1,5,success,iterative,6,2,12,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-30.500000000000007,-30.500000000000007,True,True,0.0,3324.3337130002146,,,4,2,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.6,D1,1,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.5,-40.5,True,True,0.0,4304.230980999819,,,4,3,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.6,D1,2,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.5,-40.5,True,True,0.0,4146.649282999988,,,4,3,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.6,D1,3,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.5,-40.5,True,True,0.0,4179.508546999841,,,4,3,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.6,D1,4,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.5,-40.5,True,True,0.0,4206.6354529997625,,,4,3,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.6,D1,5,success,iterative,8,2,16,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-40.5,-40.5,True,True,0.0,4177.305818999685,,,4,3,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.7,D1,1,success,iterative,10,2,20,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-50.5,-50.5,True,True,0.0,5843.575565000265,,,6,4,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.7,D1,2,success,iterative,10,2,20,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-50.5,-50.5,True,True,0.0,5716.072131000601,,,6,4,True,0.0,,
sweep_20260626_163548_3b2fdff6_results.jsonl,D1.7,D1,3,success,iterative,10,2,20,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,6,COUPLING_DESCENDING,-50.5,-50.5,True,True,0.0,5841.169397999693,,,6,4,True,0.0,,
